id_slang,slang,text,label,char_count
1894,vuelta,"¿O sea que no te importa que mi papá te saque la vuelta? A mí lo único que me importa es salvar mi alma y reunirme en el cielo con mis Página 276  hijos queridísimos, y tú en primera fila, mi Joaquín",0,202
77,anormal,"Yo tenía que decirle no a cada rato y él, malísimo, me decía cosas horribles, me decía eres una anormal, una frígida, y yo al comienzo te juro que me lo creía, no sabes lo mal que me sentía por su culpa",0,202
1804,toque,""" Cuando su padre murió, después de una laboriosa agonía en un hospital de caridad, su madre la llevó una noche hasta la puerta de la casa de su tía, la abrazó y le dijo: ""no toques hasta que yo me vaya",0,202
1355,pega,"Había autos estacionados a ambos lados de la pista, algunos montados en las veredas, y avanzabas pegado al muro, alejándote de la puerta, bruscamente indeciso, sin animarte a tocar el timbre ni a partir",0,202
212,caer,"No había leído las lúcidas precisiones de Godelier pero sabía suficiente de mitos como para no caer en las trampas que han acechado a muchos escritores latinoamericanos, de Asturias    41  42  a Fuentes",0,203
1894,vuelta,"Unos días después, un sábado en la tarde, Joaquín, sus padres y sus hermanos estaban terminando de almorzar cuando Luis Felipe apagó su cigarrillo, se puso de pie y dijo: Joaquín, vamos a dar una vuelta",0,203
1983,mechadera,"Todos obedecían y el Rulos saltaba sobre las camas, es como cuando el Círculo, sólo que ahora todo el año está metido en esta salsa, oigan, en las otras cuadras también se preparan para la gran mechadera",0,203
2103,chicha,"Cuando terminó, se quitó el mandil, se pintó los labios, se sacó los ganchos del pelo y bajó al jardín, acompañada por dos empleadas que llevaban los dulces recién hechos y varias jarras de chicha morada",0,203
289,carpa,"Era noviembre y todavía no habían alzado las carpas ni venían bañistas a la playa; algunos automóviles circulaban por el malecón, y grupos ralos de personas caminaban frente al mar gris verdoso y agitado",0,203
673,emilio,"¿No sabes que los comunicados los firma el Ministro, que las conferencias de prensa las da el Ministro?  A ver, Trifulcio, levántate ese barril que don Emilio Arévalo quiere verte dijo don Melquíades",0,203
1477,polla,"Arispe destacó a Carlitos para cubrir la información de la Polla y al cabo de tres semanas La Crónica había perdido todas las primicias: Zavalita, tendrá que encargarse usted, Carlitos no da pie con bola",0,203
760,faro,"Los gendarmes tenían órdenes de ayudar a los Amenábar, pero, debido a que no había alumbrado público, pues los faroles fueron rotos a tiros, una vez sufrieron bajas ocasionadas por sus mismos favorecidos",0,203
1368,penar,"Daba pena considerar que donde ahora había solamente destrucción y silencio, vivieron hombres y mujeres que trabajaron, penaron y gozaron esperando con inocencia los dones y pruebas corrientes del mañana",0,203
661,duro,"Bajóse y cayó junto a ella, pero con el puño golpeó empleando sus últimas fuerzas, duro, duro, y sintió cómo su toque entraba por el zaguán, ganaba los corredores y retumbaba en los paredones centenarios",0,203
788,franco,"¡La ley, el sagrado imperio de la ley! ¡El orden, el sagrado imperio del orden! El pueblo, como un francotirador extraviado en la tierra de nadie, recibió ataques desde ambos lados y cayó abatido siempre",0,203
766,fichas,"La sonrisa en la cara, una de sus manos rodeando el cuello pecoso, Queta pensaba mientras bailaban ¿doce fichas, nada más? Y en eso asomó Ivonne tras la cortina del Bar, hirviendo de rimmel y de colorete",0,203
511,cola,"Santiago regresa al paradero, el colectivo que toma es un Chevrolet y tiene la radio encendida, Inca Cola refrescaba mejor, después un vals, ríos, quebradas, la veterana voz de Jesús Vásquez, era mi Perú",0,203
2176,flaco,"¿Cuatro años no es bastante, flaco? ¿se había resignado desde entonces, Zavalita? ¿Ya no te has hecho bastante daño, ya no nos has hecho bastante daño? Pero si me he matriculado, papá dijo Santiago",0,203
1959,profe,"Los lunes era fácil, pues teníamos educación física; en el recreo me escondía detrás de los pilares hasta que el profesor Zapata se llevara al año a la calle; entonces me escapaba por la puerta principal",0,203
148,blanquiñoso,"Una vez vi a Arróspide en la calle, en un carrazo rojo y tenía camisita amarilla, se me salió la lengua al verlo tan bien vestido, caracho, éste es un blanquiñoso de mucho vento, debe vivir en Miraflores",0,203
1111,mano,"¡Cabezas duras! A las mocitas de dedos tardos para hacer girar el huso y extraer un hilo parejo del copo de lana, las madres les azotaban las manos con varillas espinudas de ishguil hasta hacerles sangre",0,203
2152,china,"Cuando las Bim Bam Búm comenzaron a presentarse en teatros y cabarets, la foto de la China aparecía cuando menos una vez por semana en la columna de espectáculos, con leyendas que la ponían por las nubes",0,203
1046,loco,"Lo había visto tan asustado, dar tantos rodeos y tartamudear tanto para pedirle que se fuera con él, que se casara con él, que hasta le había dado su poquito de pena decirle que si estaba loco, doña Lupe",0,203
1954,blanca,"Las flores albas, carnosas, de penetrante olor, son como un anticipo del fruto grande y redondo, de piel lustrosa que cubre a una pulpa blanca y dulce, entre la cual las pepitas brillan como gemas negras",0,203
1227,muni,"Pero los sobrevivientes seguían vendiendo munición con bastante desprecio de sus vidas y algo de cruel humor, y enviados que marchaban por rutas extraviadas mantenían una resistencia al parecer inusitada",0,203
1727,taita,"Muy adicto al alcalde, aquel «cierto, taita», que le escuchamos en ocasión pasada, surgía siempre como expresión obligada de su reverencia y acatamiento cada vez que Maqui le participaba sus convicciones",0,203
2115,habla,"Qué le pasaba, de qué habla: ni Pedro Flores era aprista ni Trinidad había sido nunca aprista, lo sé de sobra porque somos primos, se habían criado juntos en la Victoria, nacimos en la misma casa, señora",0,203
1025,lanza,"Los guardias retornaron gritando: «¡A la calle! 409 Sonaron unos cuantos tiros lejanos y al poco rato los gendarmes, lanzando maldiciones y provistos de una linterna, revisaron todas las cuadras y celdas",0,204
2294,plata,"Paula sacó la plata a puñados y como Clemente era el que más sabía de números, contó los treinta soles de la deuda y además cincuenta que las hermanas obsequiaron «pa la defensa del querido viejo Rosendo»",0,204
1253,nota,Por las primeras notas reconocí la melodía le letra empezaba con estos versos: Vaquillachallaykita tiyay watakuykuy torillochallaymi suelto kachariska  Amarra tía a tu [vaquillita mi torillo está suelto,0,0
23,cintura,"Pero es muy bruto, muy serrano, se me prendía del pescuezo y la cintura y no había modo de zafarse, le molía la espalda y la cabeza para que se alejara, pero al ratito volvía como un toro, qué resistencia",0,204
1046,loco,"Mi madre dice: el día del terremoto del 40 supe que iba a pasar algo, de repente los perros del barrio se volvieron locos, corrían y aullaban como si vieran al diablo con sus cachos y sus pelos de alambre",0,204
1505,punto,"En el umbral del recinto sumido en tinieblas -sobre los excusados brillaban algunos puntos rojos- gritó: ¡Jaguar! Nadie respondió, pero comprendió que todos lo miraban: las candelas se habían inmovilizado",0,204
1781,tira,"Todo el mundo puro aplauso ahora, pero pronto comenzarán los tiras y aflojes y las luchas de intereses y ahí todo dependerá de lo que la seguridad haya hecho para neutralizar a los ambiciosos y resentidos",0,204
931,huella,"Huella de su formación en el seno de comunidades ágrafas, pasión por el canto donde la palabra recupera su plenitud sonora, en Arguedas la palabra no se disocia de la voz que la emite, entona y musicaliza",0,204
1237,negro,"Sube negro, gritó Urondo, y Téllez ¡nosotros los aguantamos, negro! Trifulcio los vio aventándose contra el grupito que defendía la escalerilla al escenario, y remolineando su cadena, se aventó él también",0,204
1964,botar,Y hubo una asamblea y el gentío sé puso a parlar y quisieron botar a Porfirio y todos los vecinos de otro lado y Valencio dijo: «¿Conmigo es la cosa?» y se rieron y el resultado fue que no botaron a nadie,0,204
2022,al toque,"sin darme cuenta ya estaba moviéndome con tus canciones aguerridas, jimmy también, es que jimmy vive para la música, le pones una canción rica y al toque se conecta, se mueve, es un cague de risa el jimmy",0,204
1237,negro,"La mujer se había tendido de través en la cama, y Queta sintió un instante que se distraía, viendo la reclinada figurilla inmóvil de piel tan blanca contrastando con el cubrecamas negro retinto reluciente",0,204
75,anda,"Pero como todos andan nerviosos, comenzaban a insultar y a carajear y a decir ""sácala o llueve"" y tenía que estar guapeando a uno y a otro desde mi cama, hasta que a eso de la medianoche ya no había forma",0,204
1416,pico,"¡Que venga doña Felipa! Un hombre que está llorando, porque desde antiguo le zurran en la cara, sin causa, puede enfurecerse más que un todo que oye dinamitazos, que siente el pico del cóndor en su cogote",0,204
1374,peña,"Diremos, además, que lo que ahora se llama arroyo Lombriz se llamaba antes arroyo Culebra y que la verdadera Quebrada de Rumi es la quebrada que se seca en verano y queda entre esas peñas que dan a Muncha",0,204
1225,mula,"Casimiro Rosas había declarado admitiendo que vendió a don Álvaro Amenábar un toro mulato de su propiedad y luego, en presencia del juez, lo reconoció en el que quitaron a Rosendo cuando salía del potrero",0,204
1279,pacha,"El Pachachaca brama en el silencio; el ruido de sus aguas se extiende como otro universo en el universo, y bajo esa superficie se puede oír a los insectos, aun el salto de las langostas entre los arbustos",0,204
319,chacra,"Y fue él quien un día, accediendo a su reclamo -no le iba a pedir siempre que le hiciera cabeza a sus caballos de palo-, lo llevó prendido de su diestra a una chacra cuyo final le fue imposible distinguir",0,204
2242,chato,"Y por fin lo vio entrar, el chato, piensa, adiposo, malhumorado, envejecido Becerrita, con su sombrero de otras épocas, su cara de boxeador jubilado, su ridículo bigotito y sus dedos manchados de nicotina",0,204
1959,profe,"En esos casos se transforman en lenguas de la    19  20  intimidad familiar, grupal, vecinal, profesional impregnándose por lo tanto de la carga emotiva que tiende a desgastarse en las lenguas públicas",0,204
153,bola,"El heladero le alcanzaba el barquillo, él alargó la mano, la cerró y algo se deshizo, bajo sus ojos la bola de helado se estrelló en sus zapatos, ""miedica, dijo el heladero, es su culpa, yo no le doy otro""",0,205
2289,paja,"En las afueras del pueblo, quemaban los objetos secos, que adquirían entonces un color rojizo, y luego los embalaban en grandes cestos rellenos de paja que llevaban a los pueblos en lentas piaras de burros",0,205
574,cortina,"La cortina tiene una esquina plegada y Santiago puede ver un retazo de cielo casi oscuro, y adivinar, afuera, encima, cayendo sobre la Quinta de los duendes, Miraflores, Lima, la miserable garúa de siempre",0,205
1025,lanza,"¡Tuya, tuya! Mientras oía su canto, que es, seguramente, la materia de que estoy hecho, la difusa región de donde me arrancaron para lanzarme entre los hombres, vimos aparecer en la alameda a las dos niñas",0,205
1111,mano,"Vio desaparecer su boca, sus ojos cerrados que apenas sobresalían de la mata de vellos negros y sus manos desabotonaban su camisa, arrancaban la camiseta, bajaban su pantalón, y jalaban la correa con furia",0,205
760,faro,"Camina hasta la plaza iluminada y la elude: tuerce hacia el Malecón que intuye al fondo, no muy lejos, detrás de una mansión de muros cremas, más altas que las otras y bañada por la luz oblicua de un farol",0,205
1228,muñeca,"Artemio Chauqui lanzó un alarido y, sacando su cuchilla, corrió hacia Benito Castro, gritando: «¡Mala casta!», «¡mala casta!» Benito lo aguardó con serenidad y, cogiéndole la muñeca, le hizo soltar el arma",0,205
2294,plata,"La marea estaba alta, el mar se había comido la arena, las olitas rompían contra los diques, algunas lenguas de espuma lamían la plataforma ahora desierta donde en verano había tantas sombrillas y bañistas",0,205
1450,pita,"Echaban miradas furtivas hacia las bancas, con la esperanza de descubrir a la mujer, pero se lo impedía un grupo de hombres -había tres, además de Pitaluga y el coronel-, que permanecían de pie, muy serios",0,205
754,facha,"Alberto tenía la sensación de que sus ojos estallarían al encontrar los reflejos, si miraba fijamente una de esas fachadas de ventanales amplios, que absorbían y despedían el sol como esponjas multicolores",0,205
912,huaino,"Sí: a quienes la naturaleza no les dio voz para modular huainos o facultades para tocar instrumentos, les llega, una vez al año, la oportunidad de entonar a gritos -potentes y felices gritos- un gran himno",0,205
2189,levantar,"Benito siguió disparando, entre el rebote de los ecos, y otros venados cayeron y la tropa se deshizo, pero los que fugaban volvían una vez más como si estuvieran convencidos de que el guía iba a levantarse",0,205
290,carpeta,"""¿Se habrá dado cuenta?"", piensa Alberto, bajando los ojos en el momento en que el teniente dice: - Cadete, ¿quiere pasarme eso que acaba de aterrizar en su carpeta? ¡Silencio los demás! Alberto se levanta",0,205
893,hermano,"Algo es algo, ¿no? Página 83  La fuga Todas las noches, antes de acostarse, Joaquín y Fernando, su hermano menor, rezaban tres padrenuestros y tres avemarías arrodillados al pie del camarote donde dormían",0,205
1374,peña,"Balaba el rebaño al acercarse al aprisco, las vacas lecheras y sus crías corrieron al corral y el resto del ganado galopó por la pampa en pos de las laderas, buscando instintivamente el abrigo de las peñas",0,205
1727,taita,"Ella amaneció a decir al marido: «Me voy a morir: mi taita ha venido a llevarme anoche» Rosendo le había contestado: «No digas esas cosas, ¿quién no sueña?», pero en el fondo de su corazón tuvo pena y miedo",0,206
1227,muni,"Era hijo del secretario del municipio y había seguido sus estudios primarios con singular brillo, según lo reconocía el pueblo entero, pues tenía buena memoria y se aprendía las lecciones al pie de la letra",0,206
433,cholas,"Dejó de sonreír, se abrió paso entre la muchedumbre a codazos y empujones, insultó a un par de chicas que estaban suplicándole un autógrafo: «cállense, carajo, cholas de mierda», y subió al carro de Joaquín",0,206
891,hembrita,"te quedaba regio, te daba un aire andrógino a hembrita confundida, que ya entonces empezaba a estar de moda, ¿por qué coño será que me gusta siempre la gente confundida? la cosa es que me atrapaste, mariano",0,206
212,caer,"Fueron juntas hacia el sillón, y mientras Malvina se dejaba caer con una risita forzada en las rodillas del hombre, Queta pudo observar su cara flaca y huesuda, su boca hastiada, sus minuciosos ojos helados",0,206
301,cata,"No se olvidará de este servicio, dicen que el coronel casi le pega, o tal vez le pegó, ""Huarina, es usted un cataplasma"", lo fundimos delante del ministro, delante de los embajadores, dicen que casi lloraba",0,206
591,cuero,"Sin el menor embarazo, el hombre cerró la puerta, arrojó a un sillón una cartera de cuero y, siempre sonriente y desenvuelto tomó asiento a la vez que hacía una señal a Alberto para que se sentara a su lado",0,206
258,cantar,"Pero numerosos pájaros nocturnos han comenzado a cantar en el bosque de paucos, chirimoyos e higuerillas que crece cerca, en una hoyada, a favor de la humedad del ojo de agua, y su imaginación va hacia allí",0,206
1857,vacilar,"No se iría, se iba a quedar, inventaría una mentira, se emborracharía y sólo a las tres o cuatro de la mañana se llevaría a Queta: acercó los pulgares sin vacilar y los ojos de ella estallaron como dos uvas",0,206
57,pique,"Para acabar de perderlo todo, un teniente que había llegado de Cajamarca al mando de un piquete de gendarmes, prohibió que entraran al ruedo -rústico palenque de troncos- los aficionados deseosos de lucirse",0,206
75,anda,"Usted no va a suponer que esos caballeros andan aliados con apristas o comunistas ¿no es verdad? Tienen el mayor respeto por el Ejército, y sobre todo por usted, general Llerena insistió el senador Landa",0,206
2294,plata,"¿Qué otra cosa le va a hacer el desgraciado ése? Él no la hizo meter, él fue a sacarla de la Prefectura dijo Ambrosio, sin subir la voz, sin moverse él la ha ayudado, le pagó el hospital, le ha dado plata",0,206
1237,negro,"Si abre los ojos, puede ver por una estrecha rendija entre la manga de su camisa y su cuerpo, un fragmento de las ventanas de la cuadra, el techo, el cielo casi negro, el resplandor de las luces de la pista",0,206
1756,tercio,"El motín    Los ríos profundos  José María Arguedas  una chichera famosa; su cuerpo gordo cerraba completamente el arco; su monillo azul, adornado de cintas de terciopelo y de piñes, era de seda, y relucía",0,206
1894,vuelta,"445 Todos, hasta el sombrío Javier Aguilar, se alegraron dando vueltas, corriendo, gritando en el júbilo de la trilla, olvidados de sus penas y de que la tierra no era de ellos y debían compartir la cosecha",0,206
1695,soli,"Y ahora estaban allí, desde hacía una hora, en la indecisa penumbra de la capilla, escuchando el quejido monótono de la mujer, viendo de reojo el ataúd, solitario en el centro de la nave y que parecía vacío",0,206
1693,solapa,"Está inmóvil, a un metro de Santiago, con las solapas levantadas, y el Batuque, las orejas tiesas, los colmillos fuera, mira a Santiago, mira a Ambrosio, y escarba el suelo, sorprendido o inquieta o asustado",0,207
2273,chucha,"o sea, cuando bailo como de verdad me gusta, cuando me dejo llevar por la música y cierro los ojos y me muevo como me da la chucha gana, me sale el gay que llevo adentro, y es entonces cuando más lo disfruto",0,207
1464,planta,"Ay, se reía, contento, terno azul, una camisa tan blanca como sus dientes, una corbatita de motas rojas y blancas: siempre lo tenías saltón, Amalia, ahora también había estado dudando si me dejarías plantado",0,207
1185,micro,"No lo veían, pero les era fácil imaginarlo, tal como era en las actuaciones, irguiéndose ante el micro con una mirada soberbia y complacida, y elevando las manos como para mostrar que no llevaba nada escrito",0,207
1501,punta,"El padre Cárpena, que era aficionado al deporte, no pudo contenerse, le dio un puntapié y lo derribó de bruces Sin embargo, en el patio interior, cuando veía llegar a la demente, el Peluca se transfiguraba",0,207
1355,pega,"Habían pegado retratos de Odría en los techos y en las puertas, todos tenían sus banderitas, Viva la Revolución Restauradora, decían los carteles, Viva Odría, Con Odría las Barriadas, Salud Educación Trabajo",0,207
2303,tela,"¡Condenados! Unos eran los llamados azules por llevar una banda de tela azul ceñida a la copa del sombrero o al brazo y otros eran los colorados por llevar también una banda, pero colorada, en la misma forma",0,207
1894,vuelta,"No sabía tampoco lo que eran reivindicaciones y estaba por preguntar cuando salió una voz de las tarimas: -¿Van a dejar dormir, papagayos? Como ni Alberto ni Calixto querían dormir, salieron a dar una vuelta",0,207
2305,tono,"Vio al subprefecto, que le dijo con tono autoritario: «¿Te estás haciendo el mosca muerta? Este no es sitio de sentarse» Rosendo Maqui se colocó la recién arreglada ojota y tomó calle arriba con paso cansino",0,207
2115,habla,"¿Para qué la había traído aquí?, hablaba entre dientes, y todavía con mentiras, tan bajito que apenas se oía, diciendo vamos a ver a mi amigo, quería engañarla, aprovecharse, darle la patada como la otra vez",0,207
2115,habla,"¿Qué iba a hacer yo, niño? La habían estado convenciendo entre Ambrosio y una enfermera más vieja y más buena que la primera, una que le había hablado con cariño y le decía es por tu bien y el de la criatura",0,207
2236,tranqui,"Queta se rió más fuerte y miró a Ambrosio: encendía otro cigarrillo y la llamita instantánea del fósforo le mostró sus ojos saciados y su expresión seria, tranquila, y el brillo de transpiración de su frente",0,207
299,cashi,"En esa apretada masa, la metralla arrasó y los cashibos supervivientes corrieron hacia el bosque, dando alaridos, entre cadáveres destrozados, heridos que se retorcían y sangre espesa que empapaba las arenas",0,207
1954,blanca,"¿No ves que ya hemos llegado? ¡Mira! ¡Ahí está Salvinia! ¡Qué delgada y morena parecía! Su falda corta, de color lila, y su blusa blanca, lucían juvenilmente bajo el resplandor solemne de las nubes altísimas",0,207
258,cantar,"al ratito mariano se aburre de cantar sus mismas canciones de siempre y baja del escenario y lo aplauden y de frente viene a mí y me dice en el oído, así sudadito y flaquito y todo mío, me dice vamos al baño",0,207
1022,ladrillo,"Avanzaron a oscuras, por calles ondulantes y abruptas, entre chozas de caña y esporádicas casas de ladrillo, viendo por las ventanas, a la luz de velas y lamparillas, siluetas borrosas que comían conversando",0,207
234,calzon,"mariano me ayudó, se bajó el calzoncillo -era blanco, calvin klein, y estaba viejo, rasgado- y siempre echado de espaldas a mí, con los ojos cerrados, me la agarró y me puse el condón y se la metí de un viaje",0,208
1954,blanca,"La hermosa coriquinga, blanca y negra, de pico rojo, chillaba dando una nota de actividad al voltear con gran pericia las redondelas secas de estiércol vacuno para comer los gusanillos que se crían bajo ellas",0,208
2179,fuiste,"¿Cierto que no fuiste a la cita con los textiles, que trataste de impedir que Aída viniera a la reunión? No sé qué me pasó, no sé qué me pasó los ojos acobardados, piensa, atormentados, y su mirada de loco",0,208
2141,cana,"Lo que no impedía que los clases y soldados vendieran al doctor Murga, agente de Benel, las balas de máuser que recogían de las cananas de los muertos o simulaban haber disparado, a veinte  centavos cada una",0,208
1894,vuelta,"Amalia lo había visto dar media vuelta, ir hasta la puerta, volverse y dar un grito más: no quería verlo más por la empresa, no quería tener de chofer a un malagradecido como tú, podía pasar el lunes a cobrar",0,208
1046,loco,"Pronto habrá aumento, decía Trinidad, nos caerá bien, y Ambrosio el textil ése también se murió: ¿se había muerto, ah sí? Sí, medio loco, Amalia creía que de unas palizas que le habían dado en tiempo de Odría",0,208
1954,blanca,"A la mañana siguiente, cuando Santiago estaba aún en cama se presentó la Teté en la quinta de los duendes: la cabeza con ruleros que asomaban bajo el pañuelo de seda blanca espigada y en pantalones y contenta",0,208
2270,chancón,"Ese año saqué notas altísimas en el Colegio y los profesores me trataban bien, me ponían de ejemplo, me hacían salir a la pizarra, a veces me nombraban monitor y los muchachos del Sáenz Peña me decían chancón",0,208
1669,serrano,"Ya debes estar en la calle, serrano, esperando el ómnibus, mirando la Prevención por última vez, no te olvides de nosotros, y aunque te olvides, aquí quedan tus amigos del Círculo para ocuparse de la revancha",0,208
1954,blanca,"Estuvo encerrada un rato más, caminando de puntillas por las losetas blancas, envuelta en la luz azulina del tubo fluorescente, tratando de poner en orden el hervidero de su cabeza, pero sólo se confundió más",0,208
1875,vieja,"Página 231  La conquista de Madrid A las seis en punto de la tarde, Joaquín llegó a la casa de los padres de Juan Ignacio, una vieja mansión de Miraflores, tocó el timbre y se anunció por el intercomunicador",0,208
1111,mano,"¿Te das cuenta? Le aprietas la mano con la izquierda y a medio baile, si notas que te da entrada, le vas cruzando los dedos y la acercas poquito a poquito, empujándola por la espalda, pero despacio, suavecito",0,208
797,frío,"Queta bebió un trago de té frío, hizo una mueca de disgusto, rápidamente vació la copa al suelo, cogió el vaso de cerveza, y mientras los ojos de Ambrosio giraban hacia ella sorprendidos, bebió un corto trago",0,208
1279,pacha,"¿Por quién crees que está el Pachachaca? ¿Hablas de nosotros? ¿De ti y de mí, y de Salvinia y Alcira? No, Candela, habló de los colonos y de los chunchos y de doña Felipa, contra ustedes y los guardias",0,208
1894,vuelta,"Eso es, ahora media vuelta, el teniente debe tener la soga lista, padrecito del cielo que le haya hecho buenos nudos, qué tales caras de malos que ponen los de quinto, no me asusten que tiemblo de miedo, alto",0,208
1875,vieja,"Cómo se burlaba de la señorita Maclovia por sus dientes de conejo, del señor Gumucio por su panza, de ésa que le decían Paqueta por sus pestañas y uñas y senos postizos, y de lo vieja que era la señora Ivonne",0,208
1355,pega,"Le gustaba ver a su gente embadurnada con las huellas de la tarea -semillas de la mala yerba pegapega, briznas de trigo, barbas de choclo-, pues consideraba que ésas eran las marcas ennoblecedoras del trabajo",0,208
1189,minero,"Yo soy el mismo niño, ya vuelto hombre, de raza india mezclada de algún blanco, que nació en Hueyrapampa, a pocas cuadras de aquí, dentro de los pañales humildes que le dieron un obrero minero y una costurera",0,208
2209,pájaro,"Pero mi padre decidía irse de un pueblo a otro, cuando las montañas, los caminos, los campos de juego, el lugar donde duermen los pájaros, cuando los detalles del pueblo empezaban a formar parte de la memoria",0,208
529,comba,"-¿Sabe usted lo que son los objetivos inútiles? -dijo Gamboa y el Jaguar murmuró: ""¿cómo dice?""- Fíjese, cuando un enemigo está sin armas y se ha rendido, un combatiente responsable no puede disparar sobre él",0,208
1111,mano,"Los arcoiris de Periquito estallaban a derecha e izquierda, ¿se le podía fotografiar la cara, Inspector?, una mano apartó la maraña y apareció un rostro cerúleo e intacto, con sombras bajo las pestañas corvas",0,208
432,chola,"Le empezaron a llamar, entonces: ¡Mueres, Peluca! ¡Por la inmunda chola! ¡Por la demente! ¡Asno como tú! ¡Tan doncella que es! ¡La doncella! ¡Tráiganle la doncellita al pobrecito! ¡Al Peluquita! s V",0,208
1237,negro,"¿El pobre negro, matón? ahí su risa tan franca, Zavalita, tan alegre, ahí esa especie de alivio en su cara, y sus ojos que decían menos mal que era una tontería así, menos mal que no se trataba de ti, flaco",0,209
2316,pata,"Sólo los chalacos manejan las patas como se debe, mejor que las manos, ellos deben haber inventado la chalaca, pero no es fácil, cualquiera no levanta las dos patas a la vez y las planta en la cara del enemigo",0,209
754,facha,"En efecto, desde la esquina de la avenida Larco, donde comienza, se ve dos cuadras más allá, cerrando el otro extremo, la fachada de una casa de dos pisos, con un pequeño jardín protegido por una baranda verde",0,209
1502,puntas,"Ladeando un poco la cabeza, Alberto podía ver sus grandes botines, sus gruesas piernas, su vientre apareciendo entre las puntas de la camisa caqui y el pantalón desabotonado, su cuello macizo, sus ojos sin luz",0,209
75,anda,"El Chipo era de Andahuaylas, hijo de mestizo; quizá repudiaba a los laykas; sería feliz, entonces, aplastando con la planta de los pies a un zumbayllu winko, a un réprobo, por muy hermoso que fuera su canto",0,209
1514,puto,"Al atravesar la plaza de la Victoria, enorme y populosa, el Inca de piedra que señala el horizonte le recordó al héroe, y a Vallano que decía: ""Manco Cápac es un puto, con su dedo muestra el camino de Huatica",0,209
1466,platudo,"Su fama de platudo rodó por un lao y otro y cuando alguien pedía po una cosa precio que no era su precio, se decía: «¿Crees que soy Melitón?» Pero yo estaba contándoles de mi patrón Linche y cómo llegué pa acá",0,209
2182,gallina,"Por la lengua podrida de un soplón, que a lo mejor ni descubrimos, le van a arrancar las insignias delante de todos, lo estoy viendo y se me pone la carne de gallina, si esa noche me toca ahora estaría adentro",0,209
2115,habla,"Ahí la calle y la luz del sol que la neblina de la mañana no conseguía ocultar, sólo estropear, ahí el cafetín de esa esquina y el grupo de tranviarios, con gorras azules, hablando de fútbol junto al mostrador",0,209
2291,papa,"¿Tú no te has agarrado a ninguna de las cholas que trabajan en la casa, no? No, papi, ¿cómo se te ocurre? ¿No te parece que a la Angélica se le puede hacer el favor? A esa cholita ya le pica la papa, Joaquín",0,209
898,hincha,"El Chacho no existía: ¿por qué no lo había muerto? El médico del regimiento decía que la hinchazón proviene del sentarse, después del acaloramiento producido por una caminata, en las piedras heladas de la puna",0,209
2219,polvo,"El bólido rueda por lo que fue chacra de trigo como si quisiera detenerse, pero luego toma impulso en una pendiente y arremete contra una casa y la destroza deteniéndose en medio de ella bajo una nube de polvo",0,209
513,cole,"¿Qué le parecerá, a él que ha trotado por tantos sitios, el encierro día y noche? ¡Pero estás en tu Colegio! ¡Estás en tu lugar verdadero! Y nadie te moverá hasta que termines, hasta que vayas a la Universidad",0,209
1274,ordinario,"¿Era efectivo el poderío de Nasha? Una tarde salió de su casa y todos vieron en su talante más desvaído que de ordinario y en su mirada perdida por la tierra, las señales dolorosas del abatimiento y la derrota",0,209
2219,polvo,"El Boa se rió a carcajadas y corrió por el reducto, sobre los cuerpos, con el sexo entre las manos, gritando ""los orino a todos, me los como a todos, por algo me dicen Boa, puedo matar a una mujer de un polvo""",0,209
1189,minero,"La señora Salirrosas dio orden de que se cumpliera su voluntá, diciendo que la Virgen no era una mujer cualquiera, pero los mineros dijeron que de todas maneras era mujer y no quisieron, declarándose en güelga",0,209
2115,habla,"Era muy parecida a la cocina en que me obligaron a vivir en mi infancia; al cuarto oscuro donde recibí los cuidados, la música, los cantos y el dulcísimo hablar de las sirvientas indias y de los concertados",0,209
2236,tranqui,"Hacia el este, el río baja en corriente tranquila, lenta y temblorosa; las grandes ramas de chachacomo que rozan la superficie de sus aguas se arrastran y vuelven violentamente, al desprenderse de la corriente",0,209
929,hueco,"¿Había sido en esas últimas semanas del segundo año, Zavalita, en esos días huecos antes del examen final? Se había dedicado furiosamente a leer, a trabajar en el círculo, a creer en el marxismo, a enflaquecer",0,209
2035,pisco,"Y no era el único: Huarina inventaba enfermedades de su mujer cada dos seman as para salir a la calle, Martínez bebía a escondidas durante el servicio y todos sabían ""que su termo de café estaba lleno de pisco",0,209
1778,tinterillo,"-¡Son mis mejores clientes -dijo el tinterillo-, son los comuneros de Rumi, hombres honrados y de trabajo a los que se quiere despojar en forma inicua! En la sala, varias parejas bailaban un lento vals criollo",0,209
1555,raya,"Su espíritu contemplaba embriagado el mar sin olas de Puerto Eten y escuchaba a su madre que le decía: ""cuidado con las rayas, Ricardito"" y tendía hacia él sus largos brazos protectores, bajo un sol implacable",0,209
2142,cancha,"Almuerzan sin hablar, en la mesita pegada a la ventana que da al patio de la Quinta: tierra color ladrillo, como las canchas de tenis del Terrazas, un caminito sinuoso de grava y, a la orilla, matas de geranios",0,210
529,comba,"¿No ves que está a favor de la huelga? Sí, ésta podía ser una buena oportunidad, porque los compañeros tranviarios estaban demostrando valentía y combatividad, y su sindicato no estaba copado por los amarillos",0,210
661,duro,"Entonces el hecho fausto o infausto, frente al tiempo, es decir, a la realidad cotidiana de la vida, toma su verdadero sentido, pues de todos modos queda atrás, cada vez más atrás, en el duro recinto del pasado",0,210
